subject_id,name_cn,name,score,total,year,company,rate_1,rate_2,rate_3,rate_4,rate_5,rate_6,rate_7,rate_8,rate_9,rate_10
211276,冰海精灵之灯,クリオネの灯り,4.8,113,2017.0,京風とまと,3,8,11,26,28,22,9,5,1,0
113887,Code Geass 亡国的阿基德 第四章「憎恨记忆」,コードギアス 亡国のアキト 第4章「憎しみの記憶から」,5.4,1126,2015.0,,8,19,57,154,310,392,144,33,5,4
331592,视觉监狱,ヴィジュアルプリズン,4.8,120,2021.0,,7,2,15,21,36,23,10,5,0,1
186553,星梦手记,アイドルメモリーズ,4.9,141,2016.0,,2,7,12,28,40,37,13,2,0,0
339095,高达破坏者 对战记录,ガンダムブレイカー バトローグ,5.0,162,2021.0,,2,3,10,31,62,46,6,1,0,1
328443,白蛇2：青蛇劫起,白蛇Ⅱ：青蛇劫起,5.4,1036,2021.0,,31,26,58,128,261,295,163,57,8,9
18093,恶魔的新娘 兰之组曲,悪魔の花嫁 蘭の組曲,4.8,123,1988.0,,3,7,16,16,42,25,11,1,0,2
323840,魔法科高校的优等生,魔法科高校の優等生,5.4,1256,2021.0,,21,25,57,155,370,414,147,47,5,15
54676,龙 -RYO-,龍 -RYO-,5.2,260,2013.0,GONZO,5,10,16,32,85,75,32,2,2,1
314163,再见了，我的克拉默,さよなら私のクラマー,5.2,337,2021.0,,5,13,22,50,96,95,40,10,2,4
404909,强者的新传说,強くてニューサーガ,5.4,720,2025.0,創通×スタジオクラッチ,6,14,22,91,244,257,63,16,4,3
497923,利维坦号战记,リヴァイアサン,4.7,103,2025.0,,7,5,11,19,24,28,5,2,1,1
188412,风夏,風夏,5.4,1797,2017.0,,32,34,91,221,461,630,254,46,12,16
406628,因为不是命中注定的同伴而被赶出了勇者的队伍、从此以后过上了悠闲的隐居生活 第二季,真の仲間じゃないと勇者のパーティーを追い出されたので、辺境でスローライフすることにしました 2nd,5.4,1632,2024.0,,14,29,60,169,558,575,169,38,11,9
470294,妖怪学校的新人教师！,妖怪学校の先生はじめました！,5.2,340,2024.0,,2,9,21,61,111,80,38,14,1,3
29072,绯色的欠片,緋色の欠片,5.3,481,2012.0,スタジオディーン,8,6,20,76,152,157,44,11,3,4
142409,空战魔导士候补生的教官 OAD,空戦魔導士候補生の教官 OAD,5.1,242,2016.0,,3,7,18,29,101,60,13,5,1,5
292273,你与我最后的战场，亦或是世界起始的圣战,キミと僕の最後の戦場、あるいは世界が始まる聖戦,5.4,3077,2020.0,,19,28,125,368,975,1166,294,65,9,28
196023,Schoolgirl Strikers,スクールガールストライカーズ Animation Channel,5.0,193,2017.0,,5,8,14,17,78,49,19,2,0,1
416320,身为VTuber的我因为忘记关台而成了传说,VTuberなんだが配信切り忘れたら伝説になってた,5.4,1727,2024.0,,14,27,80,216,568,533,205,59,13,12
400576,平凡职业造就世界最强 第三季,ありふれた職業で世界最強 season 3,5.4,1415,2024.0,,16,19,51,195,460,470,134,45,6,19
273879,致曾为神之众兽,かつて神だった獣たちへ,5.4,792,2019.0,MAPPA,9,14,34,102,246,280,83,16,1,7
507078,人形机器人玛丽,機械じかけのマリー,5.3,395,2025.0,ゼロジー×リーベル,4,8,20,51,149,121,27,8,2,5
318602,暗夜第六感 2041,NIGHT HEAD 2041,4.8,126,2021.0,,3,5,13,22,43,30,8,2,0,0
202615,游戏王VRAINS,遊☆戯☆王VRAINS,5.3,523,2017.0,,17,14,34,73,130,158,60,25,4,8
469483,蜡笔小新：我们的恐龙日记,クレヨンしんちゃん オラたちの恐竜日記,5.0,175,2024.0,,2,10,17,38,45,39,15,2,2,5
289101,天官赐福,天官赐福,5.3,571,2020.0,上海绘界文化传播有限公司(绘梦动画)（制作），Red Dog Culture House（前期制作团队）,70,29,23,43,83,142,100,53,8,20
425890,这个世界漏洞百出,この世界は不完全すぎる,5.4,997,2024.0,100studio×studioぱれっと,8,13,43,121,356,317,106,22,4,7
392349,被解雇的暗黑士兵（30岁）慢生活的第二人生,解雇された暗黒兵士（30代）のスローなセカンドライフ,5.4,1514,2023.0,エンカレッジフィルムズ（鵲）,7,20,70,160,524,559,128,26,8,12
573897,SI-VIS：英雄之声,SI-VIS: The Sound of Heroes,5.3,479,2025.0,,7,12,21,51,167,164,50,4,1,2
239331,我的逆天神器,我的逆天神器,4.6,101,2018.0,"绘梦者新动画联盟,铅元素动画",4,3,11,22,34,21,6,0,0,0
226561,机动战士高达 暮光的阿克西斯 赤红残影,機動戦士ガンダム Twilight AXIS 赤き残影,5.2,281,2017.0,,4,3,9,51,106,86,17,3,1,1
334495,180秒能让你的耳朵幸福吗？,180秒で君の耳を幸せにできるか？,5.3,793,2021.0,,8,17,41,98,265,246,85,22,3,8
182341,屁吾郎,おなら吾郎,5.3,462,2016.0,,22,13,24,49,128,145,55,16,6,4
100498,白银的意志 ARGEVOLLEN,白銀の意思 アルジェヴォルン,5.3,441,2014.0,,13,11,24,63,126,127,54,20,1,2
411106,特搜组大吾 救国的橘色部队,め組の大吾 救国のオレンジ,5.2,314,2023.0,Brain's Base,2,6,20,64,82,107,26,3,1,3
366695,书虫公主,虫かぶり姫,5.3,644,2022.0,,5,12,28,88,226,195,69,16,3,2
297340,铁路浪漫谭,レヱル・ロマネスク,5.3,439,2020.0,,2,11,20,57,171,125,41,8,1,3
458978,少年歌行 血染天启篇,少年歌行 血染天启篇,3.9,52,2025.0,,3,6,13,12,10,7,1,0,0,0
39109,神圣骑士,Holy Knight,5.0,201,2012.0,リリクス,9,7,14,32,59,54,14,9,1,2
467616,辰星降临之国的妮娜,星降る王国のニナ,5.1,245,2024.0,,4,5,19,51,74,55,27,7,1,2
37571,粗野纯一的眼泪,荒くれ純一の涙,4.1,60,2005.0,,8,8,9,8,11,8,6,2,0,0
289907,盾之勇者成名录 第三季,盾の勇者の成り上がり Season 3,5.4,1743,2023.0,,22,41,94,234,454,609,212,55,5,17
385210,Paradox Live THE ANIMATION,Paradox Live THE ANIMATION,5.1,234,2023.0,PINE JAM,2,6,25,30,93,50,15,10,1,2
226540,魔法禁书目录 第三季,とある魔術の禁書目録Ⅲ,5.4,6765,2018.0,,76,142,307,1069,1788,2167,816,274,46,80
214520,人力战舰！？汐风泽风,人力戦艦！？汐風澤風,4.4,83,2017.0,,3,1,14,20,32,10,3,0,0,0
241112,魔术士奥芬的无赖之旅,魔術士オーフェンはぐれ旅,5.1,262,2020.0,,4,5,15,39,101,72,22,4,0,0
322926,大人的防具店 第二季,おとなの防具屋さんII,5.2,318,2021.0,「おとなの防具屋さんⅡ」製作委員会,4,7,16,48,117,90,33,1,1,1
256552,环战公主 CIRCLET PRINCESS,サークレット・プリンセス,5.2,312,2019.0,,3,9,11,51,121,86,23,6,1,1
350523,英雄教室,英雄教室,5.3,895,2023.0,,13,20,54,131,250,286,94,31,7,9
373833,异世界一击无双姐姐 ～姐同伴异世界生活开启～,異世界ワンターンキル姉さん ～姉同伴の異世界生活はじめました～,5.3,1057,2023.0,,7,19,52,165,324,341,109,23,4,13
14830,大鱼·海棠,大鱼·海棠,5.4,3387,2016.0,,98,82,191,443,819,1044,491,158,26,35
445827,虽然是公会柜台小姐，但是因为讨厌加班所以要去单挑BOSS,ギルドの受付嬢ですが、残業は嫌なのでボスをソロ討伐しようと思います,5.4,2880,2025.0,,15,28,101,374,991,1024,277,48,2,20
47217,一万年以后,一万年以后,4.3,72,2015.0,,6,5,12,12,23,9,3,1,1,0
201212,"Wake Up, Girls! 新章","Wake Up, Girls! 新章",5.1,302,2017.0,,8,10,19,50,94,70,39,8,0,4
525642,推理要在晚餐后,謎解きはディナーのあとで,5.3,801,2025.0,,4,6,33,114,287,279,60,13,2,3
352336,新网球王子 U-17 世界杯,新テニスの王子様 U-17 WORLD CUP,5.0,214,2022.0,スタジオKAI、M.S.C（エム・エス・シー）,3,3,24,38,67,64,7,3,0,5
512817,再见，地球 第二季,ばいばい、アース 第2シーズン,4.5,89,2025.0,,3,9,14,25,17,7,8,3,2,1
211841,机动战士高达 暮光的阿克西斯,機動戦士ガンダム Twilight AXIS,5.2,441,2017.0,,5,2,21,77,154,136,37,7,0,2
165785,侍灵演武：将星乱,侍霊演武：将星乱,4.3,75,2016.0,,0,8,14,22,16,10,4,1,0,0
400215,其实，我是最强的？,実は俺、最強でした？,5.4,1821,2023.0,Staple Entertainment(ステイプルエンタテインメント),15,25,80,236,615,617,177,32,6,18
291195,彼得·格里尔和贤者的时间,ピーター・グリルと賢者の時間,5.4,1969,2020.0,ウルフズベイン,21,48,86,229,631,702,179,40,7,26
143558,火星异种 REVENGE,テラフォーマーズ リベンジ,5.3,655,2016.0,TYO Animations（ゆめ太カンパニー）,19,20,42,106,154,188,77,38,6,5
321825,杀爱,殺し愛,5.3,591,2022.0,プラチナビジョン,3,12,35,90,199,170,61,18,1,2
200589,爆肝工程师的异世界狂想曲,デスマーチからはじまる異世界狂想曲,5.4,3231,2018.0,,48,54,157,407,1007,1048,383,79,14,34
524986,猫眼三姐妹,キャッツ♥アイ,4.2,72,2025.0,,5,6,14,19,15,6,2,2,1,2
456619,我回来了，欢迎回来,ただいま、おかえり,4.9,163,2024.0,,13,8,14,21,48,32,16,5,3,3
134468,黑猫警长之翡翠之星,黑猫警长之翡翠之星,4.1,65,2015.0,上海美术电影制片厂（制作）,5,7,8,13,21,10,1,0,0,0
425587,我的英雄学院 第七季,僕のヒーローアカデミア 第7期,5.2,422,2024.0,,88,12,12,25,42,84,87,42,14,16
422425,川越男子合唱团,川越ボーイズ・シング,4.4,83,2023.0,Telecom Animation Film、evg,2,7,14,21,22,11,4,1,0,1
439197,新网球王子 U-17 世界杯 半决赛,新テニスの王子様 U-17 WORLD CUP SEMIFINAL,4.9,165,2024.0,,5,3,18,35,45,43,13,1,1,1
390677,神偷奶爸4,Despicable Me 4,5.0,223,2024.0,,4,5,17,46,70,59,15,3,2,2
381212,我的英雄学院 HLB,僕のヒーローアカデミア HLB,4.5,99,2022.0,,21,5,5,5,26,15,16,4,0,2
398556,伊人制造,メイクアガール,4.7,122,2025.0,,3,6,21,22,30,29,7,2,1,1
330057,打工吧！！魔王大人,はたらく魔王さま！！,5.4,2728,2022.0,"Studio 3Hz,インフィニット、永谷敬之、浜辺恵那",29,57,156,405,758,861,326,98,8,30
54614,名侦探柯南 绝海的侦探,名探偵コナン 絶海の探偵,5.4,2807,2013.0,トムス・エンタテインメント、V1Studio,33,67,166,360,808,900,336,101,17,19
329285,RPG不动产,RPG不動産,5.3,1674,2022.0,,8,33,68,305,478,539,172,46,8,17
295318,名侦探柯南 绯色的子弹,名探偵コナン 緋色の弾丸,5.4,2376,2021.0,,18,41,138,338,675,824,258,56,7,21
158415,弹丸论破3 -The End of 希望之峰学园- 未来篇,ダンガンロンパ3 -The End of 希望ヶ峰学園- 未来編,5.4,4185,2016.0,,118,120,256,613,892,1279,615,226,38,28
476542,盾之勇者成名录 第四季,盾の勇者の成り上がり Season 4,5.3,783,2025.0,,7,13,43,112,269,239,75,15,6,4
44705,猎人剧场版：绯色幻影,劇場版 HUNTER×HUNTER 緋色の幻影,5.2,568,2013.0,,21,15,49,97,124,138,81,27,6,10
134469,赛尔号大电影2：雷伊与迈尔斯,赛尔号大电影2：雷伊与迈尔斯,4.6,113,2012.0,,5,5,9,26,38,24,5,1,0,0
524593,肥宅勇者,ブサメンガチファイター,5.3,1304,2025.0,,19,18,61,173,429,441,122,27,4,10
297344,厨神小当家 续篇,真・中華一番！ 続編,5.0,237,2021.0,「真・中華一番！」製作委員会,5,8,9,49,83,56,22,5,0,0
460657,唯愿来世不相识,来世は他人がいい,5.2,466,2024.0,,11,11,30,78,133,126,58,15,2,2
376433,政宗君的复仇R,政宗くんのリベンジR,5.3,1911,2023.0,,20,42,108,289,554,619,180,62,8,29
317042,理科生坠入情网故尝试证明[r=1-sinθ]♡,理系が恋に落ちたので証明してみた。r=1-sinθ,5.3,1802,2022.0,,16,43,84,299,518,567,186,66,3,20
219779,魔性之线DEVIL'S LINE,デビルズライン,5.1,381,2018.0,,11,9,24,64,112,105,41,11,0,4
136756,星游记之风暴法米拉,星游记之风暴法米拉,5.2,427,2017.0,北京全擎娱乐文化传媒有限公司、霍尔果斯彩条屋影业有限公司,19,17,29,67,102,111,53,17,2,10
366793,天籁人偶,プリマドール,5.3,1575,2022.0,バイブリーアニメーションスタジオ,14,33,81,230,483,515,160,39,5,15
445722,恋爱没法用双子除尽,恋は双子で割り切れない,5.3,1201,2024.0,,15,31,60,181,353,373,143,31,7,7
375531,红白黑黄 冰雪帝国,RWBY 氷雪帝国,5.3,1061,2022.0,,11,16,63,175,301,336,130,19,1,9
119349,伊斯卡 OAD,ISUCA OAD,5.0,228,2015.0,,3,14,18,31,80,55,21,3,1,2
80607,猎人剧场版：最终任务,劇場版 HUNTER×HUNTER -The LAST MISSION-,5.2,408,2013.0,,17,20,25,63,112,84,59,16,4,8
472386,进化先锋 改变世界,シンカリオン チェンジ ザ ワールド,4.6,116,2024.0,SIGNAL.MD＆Production I.G,8,5,11,29,36,15,6,1,1,4
107835,ALDNOAH.ZERO 第二季,アルドノア・ゼロ 第2期,5.3,4296,2015.0,,161,116,270,719,865,1119,658,291,58,39
422153,外科医生爱丽丝,外科医エリーゼ,5.2,621,2024.0,,7,16,29,98,203,195,51,14,5,3
187556,解谜之音,ナゾトキネ,4.7,134,2016.0,,3,6,10,32,45,32,5,1,0,0
426049,催眠麦克风 第二季,『ヒプノシスマイク-Division Rap Battle-』Rhyme Anima ＋,4.6,107,2023.0,A-1 Pictures,4,7,9,31,31,16,6,2,0,1
432751,暗芝居 第十一季,闇芝居 第11期,4.5,100,2023.0,,5,5,6,35,24,21,3,0,0,1
34605,柴犬子,しばいぬ子さん,5.0,224,2012.0,ダックスプロダクション,11,13,14,35,54,68,20,6,1,2
488460,神统记,神統記（テオゴニア）,5.1,289,2025.0,,3,10,17,44,115,74,20,3,1,2
327317,七骑士 革命 -英雄的继承者-,セブンナイツ レボリューション -英雄の継承者-,4.7,140,2021.0,ライデンフィルム×ドメリカ,5,2,18,23,59,22,8,2,0,1
389772,幻日夜羽 -镜中晖光-,幻日のヨハネ -SUNSHINE in the MIRROR-,5.3,1230,2023.0,,7,34,73,204,353,386,115,34,10,14
493813,快藏起来！玛琪娜同学!!,かくして! マキナさん!!,5.3,1291,2025.0,,8,31,49,199,430,417,116,29,5,7
126180,不能说的事情,イエナイコト THE ANIMATION,4.9,209,2015.0,ピークハント,6,11,18,34,67,53,7,7,3,3
56118,天使的水果糖,天使のどろっぷ,5.2,528,2013.0,"AIC,AICフロンティア",16,25,37,78,129,141,76,15,3,8
351373,银砂糖师与黑妖精,シュガーアップル・フェアリーテイル,5.2,767,2023.0,J.C.STAFF,16,21,53,99,219,258,68,21,4,8
467909,我的英雄学院 雄英HEROES BATTLE,僕のヒーローアカデミア 雄英ヒーローズ・バトル,4.5,103,2023.0,,22,6,3,12,19,22,14,1,0,4
386475,我的英雄学院 笑吧！如同地狱一般,僕のヒーローアカデミア 笑え！地獄のように,4.5,104,2022.0,,24,1,4,16,17,22,14,4,0,2
147438,魔装学园H×H,魔装学園H×H,5.3,1943,2016.0,プロダクションアイムズ,25,38,102,294,639,575,177,50,7,36
425990,归还者的魔法要特别,帰還者の魔法は特別です,5.2,817,2023.0,,9,16,49,117,272,263,64,16,5,6
327519,扰乱 THE PRINCESS OF SNOW AND BLOOD,擾乱 THE PRINCESS OF SNOW AND BLOOD,5.1,458,2021.0,,6,11,22,85,161,112,49,7,2,3
231684,冲出地球,冲出地球,4.1,71,2022.0,联合制作：彩条屋、全擎娱乐,12,3,11,11,17,12,2,2,0,1
523426,杀手旅店,ホテル・インヒューマンズ,5.1,371,2025.0,,6,1,22,69,141,94,34,2,1,1
155281,幸运逻辑,ラクエンロジック,5.1,417,2016.0,動画工房,12,14,21,57,138,127,36,8,2,2
322955,白金终局,プラチナエンド,5.2,1016,2021.0,,18,31,58,182,278,284,101,41,10,13
312297,龙族,龙族,5.2,729,2022.0,"巩中林、朱雨,洛水花原",19,30,60,103,184,194,93,30,6,10
518413,我的英雄学院 最终季,僕のヒーローアカデミア FINAL SEASON,5.0,247,2025.0,,89,5,5,9,8,16,33,48,11,23
260736,恋与制作人,恋とプロデューサー～EVOL×LOVE～,4.8,155,2020.0,MAPPA,3,10,18,31,39,40,11,2,0,1
130953,赛尔号大电影：寻找凤凰神兽,赛尔号大电影：寻找凤凰神兽,4.6,128,2011.0,,7,6,16,20,39,33,5,0,0,2
10074,理欧 彩虹之门,Rio Rainbow Gate!,5.2,530,2011.0,"Howard Resort开发小组,XEBEC",12,11,47,72,174,131,58,17,4,4
441888,华Doll-Reinterpretation of Flowering-,華Doll*-Reinterpretation of Flowering-,3.7,52,2025.0,,9,7,11,10,7,3,2,1,1,1
129805,混沌子,CHAOS;CHILD,5.3,2042,2017.0,CHAOS;CHILD製作委員会,59,49,117,324,471,656,262,81,14,9
393217,为了养老金去异界存八万金,老後に備えて異世界で8万枚の金貨を貯めます,5.3,1560,2023.0,FelixFilm,12,31,83,253,473,516,139,34,8,11
362006,七魔剑支配天下,七つの魔剣が支配する,5.3,1886,2023.0,,15,37,102,295,591,595,190,36,10,15
133403,百武装战记,ハンドレッド,5.3,1520,2016.0,,19,33,60,214,555,439,157,23,5,15
406736,因想当冒险者而前往大都市的女儿已经升到了S级,冒険者になりたいと都に出て行った娘がSランクになってた,5.2,1015,2023.0,,8,16,44,133,401,318,72,15,3,5
374319,无意间变成狗，被喜欢的女生捡回家。,犬になったら好きな人に拾われた。,5.3,3793,2023.0,Quad(JFK),46,87,201,495,1268,1186,337,114,19,40
56108,革神语,アラタ カンガタリ～革神語～,5.2,520,2013.0,,10,16,33,89,153,146,52,14,4,3
233608,甜心战士Universe,Cutie Honey Universe,4.7,138,2018.0,,4,7,12,44,32,23,12,2,1,1
392973,转生成自动贩卖机的我今天也在迷宫徘徊,自動販売機に生まれ変わった俺は迷宮を彷徨う,5.3,1727,2023.0,Studio五組ｘAXsiZ,12,37,81,249,562,600,154,16,4,12
224640,我的天劫女友,我的天劫女友,5.0,291,2017.0,大火鸟文化,4,9,26,52,100,65,24,7,2,2
501023,我和班上最讨厌的女生结婚了。,クラスの大嫌いな女子と結婚することになった。,5.3,3055,2025.0,Studio五組×AXsiZ,32,63,160,486,925,963,310,78,9,29
321915,大雨,大雨,4.8,168,2024.0,,8,14,15,36,37,32,15,5,2,4
79225,星刻的龙骑士,星刻の竜騎士,5.3,1729,2014.0,,26,40,80,246,563,548,171,38,7,10
130609,台风的诺尔达,台風のノルダ,5.1,520,2015.0,,5,16,31,82,163,172,40,10,1,0
63281,天眼,天眼,4.9,213,2005.0,,6,6,21,31,80,50,14,5,0,0
90349,喜羊羊与灰太狼之飞马奇遇记,喜羊羊与灰太狼之飞马奇遇记,4.7,152,2014.0,广东原创动力文化传播有限公司,7,4,19,33,41,36,4,7,0,1
403238,机动战士高达 水星的魔女 第二季,機動戦士ガンダム 水星の魔女 Season2,5.3,5801,2023.0,,152,155,351,968,1319,1732,789,250,38,47
437206,碰之道,ぽんのみち,5.2,908,2024.0,OLM TEAM INOUE,5,17,57,145,290,301,69,16,5,3
297254,剃须。然后捡到女高中生。,ひげを剃る。そして女子高生を拾う。,5.3,5180,2021.0,"ドリームシフト,project No.9",195,169,321,693,1269,1509,675,215,42,92
416777,蔚蓝档案 动画版,ブルーアーカイブ The Animation,5.3,2860,2024.0,Yostar Pictures × studio CANDYBOX,91,56,143,350,848,1003,237,79,21,32
328447,食锈末世录,錆喰いビスコ,5.2,1087,2022.0,OZ(NAZ),13,22,63,181,345,319,98,36,4,6
37567,击败罪恶！！白领侠,悪いのを倒せ！！サラリーマンマン,4.8,169,2005.0,,27,15,12,14,31,22,25,14,5,4
167028,龙心战纪,聖戦ケルベロス 竜刻のファタリテ,4.5,117,2016.0,,9,3,12,31,33,20,4,3,0,2
471839,女仆冥土小姐。,君は冥土様。,5.3,1927,2024.0,,11,22,97,326,687,549,166,48,9,12
484402,瞬间治疗却被视为无用而被流放的天才治疗师，以暗黑治疗师的身份幸福地生活着,一瞬で治療していたのに役立たずと追放された天才治癒師、闇ヒーラーとして楽しく生きる,5.2,1218,2025.0,,13,30,65,167,432,361,118,22,3,7
541945,阴阳回天 Re:Birth,陰陽廻天 Re:バース,5.2,716,2025.0,,10,18,33,120,235,224,60,10,2,4
505782,衣衫褴褛的大小姐受到姐姐前未婚夫的宠爱,ずたぼろ令嬢は姉の元婚約者に溺愛される,4.9,256,2025.0,,8,6,20,57,82,49,24,6,2,2
340188,圣剑传说 玛娜传奇 -泪珠水晶-,聖剣伝説 Legend of Mana -The Teardrop Crystal-,4.7,141,2022.0,グラフィニカ×横浜アニメーションラボ,5,7,12,37,50,20,3,3,1,3
446175,魔导具师妲莉亚永不妥协,魔導具師ダリヤはうつむかない,5.1,503,2024.0,颱風グラフィックス×イマジカインフォス,11,13,32,68,182,146,37,7,4,3
141225,彗星路西法,コメット・ルシファー,5.2,729,2015.0,,13,15,56,109,223,221,68,18,4,2
501919,战队大失格 第二季,戦隊大失格 2nd season,5.2,729,2025.0,,8,22,52,119,211,230,64,14,5,4
62948,两个人是少女福尔摩斯,ふたりはミルキィホームズ,5.1,460,2013.0,,16,17,33,65,133,129,50,14,0,3
308997,忍者收藏,忍者コレクション,4.4,98,2020.0,ILCA TIA DRAWIZ,3,12,14,22,23,19,2,1,0,2
463389,我要招架一切 逆向误解的世界最强梦想成为冒险者,俺は全てを【パリイ】する〜逆勘違いの世界最強は冒険者になりたい〜,5.2,1839,2024.0,,17,47,105,287,588,565,168,39,5,18
303195,东京猫猫 NEW～♡,東京ミュウミュウ にゅ～♡,4.8,196,2022.0,ゆめ太カンパニー、グラフィニカ,7,5,19,36,74,36,15,2,0,2
321092,暗芝居 第八季,闇芝居 第8期,4.7,164,2021.0,「闇芝居」製作委員会,5,7,15,36,56,36,5,1,1,2
162715,时钟机关之星,クロックワーク・プラネット,5.2,1740,2017.0,XEBEC,32,36,98,278,538,512,183,41,8,14
465709,假如…？ 第三季,What If...? Season 3,4.2,86,2024.0,,2,4,20,28,16,11,4,1,0,0
408467,弹速狂飙,BULLET/BULLET,4.8,213,2025.0,E&H production,4,10,20,41,77,42,9,7,2,1
476418,依靠被嫌弃的【状态异常技能】而成为最强的我最终蹂躏一切,ハズレ枠の【状態異常スキル】で最強になった俺がすべてを蹂躙するまで,5.2,2180,2024.0,,19,55,133,324,710,670,189,52,7,21
268067,名侦探柯南 绀青之拳,名探偵コナン 紺青の拳,5.2,3000,2019.0,,32,70,177,475,933,908,299,66,13,27
172588,Crane Game Girls,美少女遊戯ユニット クレーンゲール,4.5,111,2016.0,京風とまと,0,14,15,26,24,27,4,1,0,0
108757,绝对双刃,アブソリュート・デュオ,5.2,3818,2015.0,エイトビット,48,70,216,575,1291,1122,351,93,13,39
351375,因为是反派大小姐所以养了魔王,悪役令嬢なのでラスボスを飼ってみました,5.2,1025,2022.0,,9,30,50,156,358,311,87,18,2,4
311310,海贼王女,海賊王女,5.2,920,2021.0,Production I.G,12,26,71,145,287,248,93,25,5,8
175432,从前有座灵剑山 第二季,从前有座灵剑山 第二季,5.1,661,2017.0,スタジオディーン（Studio DEEN）,14,23,47,102,179,221,49,19,4,3
99740,M3～黑色之钢～,M3〜ソノ黒キ鋼〜,5.1,776,2014.0,,25,26,46,121,235,192,92,29,6,4
339266,我的英雄学院OVA 活下来！殊死的生存训练,僕のヒーローアカデミアOVA 生き残れ！決死のサバイバル訓練,4.7,159,2020.0,BONES,36,3,6,11,29,41,23,4,1,5
419426,生化危机 死亡岛,バイオハザード：デスアイランド,4.8,205,2023.0,Quebico,4,12,16,42,67,43,17,3,1,0
22584,乳旋风,エイケン エイケンヴより愛をこめて,4.5,122,2003.0,,9,9,10,32,24,26,9,1,0,2
289915,池袋西口公园,池袋ウエストゲートパーク,5.1,735,2020.0,,13,25,49,115,218,210,87,15,0,3
99505,玻璃之唇,グラスリップ,5.2,1753,2014.0,,59,53,114,282,427,487,238,71,10,12
346425,不相信人类的冒险者们好像要去拯救世界,人間不信の冒険者たちが世界を救うようです,5.2,1656,2023.0,GEEKTOYS,14,23,83,274,597,502,115,31,6,11
2319,夜明前的琉璃色-Crescent Love-,夜明け前より瑠璃色な ～Crescent Love～,5.1,646,2006.0,,22,22,52,93,187,175,56,24,7,8
278440,警视厅 特务部 特殊凶恶犯对策室 第七课,警視庁 特務部 特殊凶悪犯対策室 第七課 -トクナナ-,4.9,271,2019.0,ANIMA&CO.（NAZ）,3,12,19,57,99,56,18,2,1,4
330334,英雄传说 闪之轨迹：北方战役,The Legend of Heroes 閃の軌跡 Northern War,5.1,474,2023.0,タツノコプロ,12,13,30,91,135,146,33,5,2,7
405214,仙王的日常生活 第四季,仙王的日常生活 第四季,4.8,207,2023.0,,15,9,12,30,69,50,15,6,0,1
375571,幕末替身传说,ブッチギレ！,5.0,341,2022.0,ジェノスタジオ,1,10,23,76,112,96,18,2,1,2
355803,精灵幻想记 第二季,精霊幻想記2,5.2,1667,2024.0,トムス・エンタテインメント（ワオワールド）,15,42,80,275,544,554,113,20,6,18
295862,催眠麦克风,『ヒプノシスマイク-Division Rap Battle-』Rhyme Anima,5.1,511,2020.0,,10,19,30,97,142,159,36,14,1,3
465773,大欺诈师 razbliuto,GREAT PRETENDER razbliuto,5.1,475,2024.0,,13,10,41,87,142,122,38,11,7,4
445836,百千家的妖怪王子,百千さん家のあやかし王子,4.7,154,2024.0,,5,10,16,35,51,25,5,2,2,3
269553,我开动物园那些年,我开动物园那些年,4.3,98,2020.0,绘梦,7,4,10,27,32,17,0,1,0,0
455617,转生成自动贩卖机的我今天也在迷宫徘徊 第二季,自動販売機に生まれ変わった俺は迷宮を彷徨う 2nd season,5.0,441,2025.0,Studio五組×AXsiZ,7,11,25,76,168,122,21,7,2,2
382852,新来的女佣有点怪,最近雇ったメイドが怪しい,5.1,908,2022.0,SILVER LINK.×BLADE,7,19,59,162,320,245,59,23,5,9
260407,重来吧、魔王大人！,魔王様、リトライ！,5.2,2528,2019.0,,32,55,147,425,788,758,231,65,9,18
321407,如果究极进化的完全沉浸RPG比现实更垃圾的话,究極進化したフルダイブRPGが現実よりもクソゲーだったら,5.2,1765,2021.0,ENGI,42,69,109,275,495,476,209,64,8,18
126024,创圣的大天使LOGOS,アクエリオンロゴス,5.0,423,2015.0,サテライト、C2C,17,14,24,79,115,113,51,8,1,1
227231,奴隶区 我与23人的奴隶,奴隷区 The Animation,5.1,731,2018.0,ゼロジー×ティー・エヌ・ケー,19,30,43,105,215,225,76,11,3,4
497620,0岁儿童开始冲刺的故事,0歳児スタートダッシュ物語,4.2,89,2024.0,,5,6,19,22,20,12,2,1,1,1
500825,异世界默示录米诺戈拉 ～从灭亡的文明开始的世界征服～,異世界黙示録マイノグーラ ～破滅の文明で始める世界征服～,5.1,1022,2025.0,,16,26,55,160,346,322,69,18,5,5
375217,FLCL: Grunge,FLCL: Grunge,3.6,56,2023.0,,7,14,8,9,9,4,4,0,0,1
378504,机动奥特曼 最终季,ULTRAMAN Final Season,5.0,354,2023.0,Production I.G×SOLA DIGITAL ARTS,9,12,31,64,96,109,25,3,2,3
436745,绽裂?!,ぶっちぎり?!,5.2,1505,2024.0,,20,28,83,275,472,444,140,30,8,5
225819,Butlers～千年百年物语～,Butlers～千年百年物語～,3.9,70,2018.0,,4,11,11,23,9,8,2,1,1,0
211059,十二大战,十二大戦,5.2,2899,2017.0,,42,66,182,503,817,867,332,74,9,7
249471,B：起点 第二季,B: The Beginning Succession,4.8,224,2021.0,Production I.G,1,8,26,62,61,47,10,4,1,4
106981,铳皇无尽的法夫纳,銃皇無尽のファフニール,5.2,2282,2015.0,,30,51,118,367,781,665,199,45,7,19
